steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657915
4;3;52.756861229868704
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.51372245973745
8;3;48.432676203027086
9;3;47.351629946316656
10;3;46.26255398666842
11;3;45.18149463093205
12;3;44.08944442512331
13;3;42.97574202147168
14;3;41.879844537852115
15;3;40.78074759536454
16;3;39.67305347111327
17;3;38.5822859193354
18;3;37.48542059360863
19;3;36.39237734052057
20;3;35.31132793142618
21;3;34.22329370584591
22;3;33.134041448330564
23;3;32.03830069233417
24;3;30.961718037653235
25;3;29.87213585515118
26;3;28.79149027376231
27;3;27.69437782537048
28;3;26.6033313695839
29;3;25.481018274873
30;3;24.342290577623118
31;3;23.21907202603216
32;3;22.0929604828645
33;3;20.930595391966193
34;3;19.81331784395798
35;3;18.673291627791354
36;3;17.589677749242902
37;3;16.566095186902604
38;3;15.466547110271511
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.432676203027064
9;4;47.35162994631662
10;4;46.1218974480907
11;4;44.72255915682528
12;4;43.24646904613237
13;4;41.64315438583436
14;4;40.080870191937414
15;4;38.483105276710376
16;4;36.78561878643289
17;4;35.23176724512772
18;4;33.85008094272082
19;4;32.85356068455182
20;4;31.841957600768698
21;4;30.613003783398533
22;4;29.45201290578435
