steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.51061495724188
8;3;48.41917150224369
9;3;47.291344231314355
10;3;46.17192857008128
11;3;45.066428588214286
12;3;43.893711770334605
13;3;42.7639287355966
14;3;41.62742198579789
15;3;40.4958455369822
16;3;39.410620653278365
17;3;38.32545073952556
18;3;37.22767661155352
19;3;36.140392420192356
20;3;35.047519176412926
21;3;33.96827432070351
22;3;32.89207754622658
23;3;31.74211022751333
24;3;30.634572266788854
25;3;29.54396250243254
26;3;28.431063129583503
27;3;27.35818002324791
28;3;26.268455945564888
29;3;25.13756379033944
30;3;24.056969741264734
31;3;23.018887276889856
32;3;21.960265498251022
33;3;20.8695320761851
34;3;19.85708248579609
35;3;18.76859642180899
36;3;17.682851460083075
37;3;16.57326497374025
38;3;15.408402344217466
39;3;14.366487088809249
40;3;13.352972967856282
41;3;12.265176753562915
42;3;11.201138308313935
43;3;10.04688886824753
44;3;9.21786574890716
45;3;8.027199289571046
46;3;7.020836973263922
47;3;5.954655773446529
48;3;4.57254216410171
49;3;3.201617638765188
50;3;2.6280995837357684
51;3;1.9476871644788565
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.756861229868726
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.4326762030271
9;4;47.335238246009745
10;4;46.177759209727405
11;4;44.93928770277333
12;4;43.58951095219773
13;4;42.22285879856696
14;4;40.78995603878053
15;4;39.294681876998624
16;4;37.75568199557954
17;4;36.32749970184207
18;4;34.95969972153034
19;4;33.76535650334144
20;4;32.605660969229
21;4;31.398084340457608
22;4;30.223734379541956
23;4;29.274900468912286
