steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.83790748657914
4;3;52.75686122986871
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.42480778068756
9;3;47.340804138952926
10;3;46.235654586570234
11;3;45.13558051867781
12;3;44.03940389296387
13;3;42.949105175082956
14;3;41.83653992329337
15;3;40.720649060094296
16;3;39.61951058876481
17;3;38.52611390347826
18;3;37.43275733288148
19;3;36.348207682205256
20;3;35.23146675196259
21;3;34.140261966248836
22;3;33.0538756104694
23;3;31.972366864604947
24;3;30.890737160276696
25;3;29.746255397739628
26;3;28.645356540195287
27;3;27.526066869695544
28;3;26.41048019912934
29;3;25.27551007118399
30;3;24.101585665538988
31;3;22.95442117418406
32;3;21.854017170148794
33;3;20.732028926579606
34;3;19.648498261124004
35;3;18.529982671236613
36;3;17.43720532919409
37;3;16.371046480822166
38;3;15.286817833317873
39;3;14.242632802933073
40;3;13.19274389369669
41;3;12.094881913312838
1;4;56.0
2;4;54.91895374328962
3;4;53.837907486579155
4;4;52.756861229868704
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973745
8;4;48.43267620302708
9;4;47.333134996157916
10;4;46.209670601152126
11;4;45.02060283287027
12;4;43.81930913337855
13;4;42.5865080724371
14;4;41.31997034977746
15;4;40.04939175636024
16;4;38.77767599242385
17;4;37.563376812128055
18;4;36.362414143574746
19;4;35.18172118039584
20;4;34.007501824131296
21;4;32.86948490941397
22;4;31.761962614080257
23;4;30.651640300804313
24;4;29.39140227796702
25;4;28.187274616091734
26;4;26.855920062940275
27;4;25.430370396489494
28;4;24.154035429927454
29;4;22.873864433549617
30;4;21.723103257853335
