steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657915
4;3;52.75686122986871
5;3;51.67581497315834
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.43267620302707
9;3;47.33733147332885
10;3;46.246688932781254
11;3;45.14935429203571
12;3;44.06074988450889
13;3;42.96222936896825
14;3;41.875459826547875
15;3;40.77443732036015
16;3;39.67968514313516
17;3;38.565793088078394
18;3;37.47525748008292
19;3;36.3599977418328
20;3;35.26674883024926
21;3;34.18444143782948
22;3;33.09392602878594
23;3;31.99682643770834
24;3;30.905703068523213
25;3;29.794570841490355
26;3;28.696267884891896
27;3;27.622405427086072
28;3;26.48936763234334
29;3;25.357621873757594
30;3;24.197797959822967
31;3;23.049699647647433
32;3;21.93084263470036
33;3;20.784192007284574
34;3;19.606392840661872
35;3;18.524179309512785
36;3;17.38821127183599
37;3;16.270053216077113
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.513722459737465
8;4;48.376377887091635
9;4;47.09869940697385
10;4;45.746316575013225
11;4;44.24067820818315
12;4;42.67972246209975
13;4;41.1546944892582
14;4;39.49683556219074
15;4;37.96130060448035
16;4;36.43319237487679
17;4;35.011786473883305
18;4;33.68460919529707
19;4;32.5157026821363
20;4;31.392128153892422
21;4;30.24894458203567
22;4;28.762375958614847
