steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328959
3;3;53.83790748657913
4;3;52.756861229868726
5;3;51.67581497315835
6;3;50.594768716447845
7;3;49.51372245973746
8;3;48.4326762030271
9;3;47.35162994631663
10;3;46.26661046146613
11;3;45.16842929835901
12;3;44.072206780943
13;3;42.98710722287046
14;3;41.88857597533401
15;3;40.80443978674049
16;3;39.690621769921236
17;3;38.58342962921494
18;3;37.46377595607746
19;3;36.35686017405402
20;3;35.23049083223516
21;3;34.12271584103616
22;3;33.025869985540815
23;3;31.902908270024557
24;3;30.771760871911866
25;3;29.64924378786265
26;3;28.54814670569555
27;3;27.433687550357522
28;3;26.29495889545334
29;3;25.15006651273274
30;3;24.0413351241033
31;3;22.913200006315652
32;3;21.82338922077948
33;3;20.721416943126957
34;3;19.645426709257737
35;3;18.556389167172643
36;3;17.508628560574703
37;3;16.44513929886824
38;3;15.352749746402763
39;3;14.267917268553875
40;3;13.187136085590303
41;3;12.126775138932723
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.51372245973744
8;4;48.43267620302711
9;4;47.33532605868995
10;4;46.20633853450516
11;4;45.06376782390075
12;4;43.85465244819148
13;4;42.62800340560706
14;4;41.4300046075535
15;4;40.11924111691667
16;4;38.9013607087076
17;4;37.73771135691343
18;4;36.5464562664924
19;4;35.35738042598184
20;4;34.1375874807578
21;4;32.91646640113668
22;4;31.661005402369593
23;4;30.331369197126634
24;4;29.038925680547422
25;4;27.682167752375967
26;4;26.342199983618904
27;4;25.187809382824494
28;4;24.060951665950583
29;4;22.913429205063924
30;4;21.926710859966004
