steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.50645612847938
8;3;48.41579952425203
9;3;47.302762424348145
10;3;46.186490336394144
11;3;45.0816002882127
12;3;43.972431896911395
13;3;42.825976673410615
14;3;41.700817988619356
15;3;40.549246504125186
16;3;39.45748768920256
17;3;38.36803366861096
18;3;37.28464434732991
19;3;36.14823630623076
20;3;35.085436191925986
21;3;33.99069156491297
22;3;32.903424168852254
23;3;31.774195672761635
24;3;30.67296779840948
25;3;29.54661444989964
26;3;28.43562882951925
27;3;27.340346489658817
28;3;26.25044741745574
29;3;25.167138170033752
30;3;24.08623298749704
31;3;22.968865771313304
32;3;21.85709385123368
33;3;20.79734735244408
34;3;19.713185005912724
35;3;18.622692804073875
36;3;17.605047949788933
37;3;16.522530272903015
38;3;15.410675859395255
39;3;14.354125837341105
40;3;13.326702879343054
41;3;12.364263735621137
42;3;11.291518643998034
43;3;10.070511141027795
44;3;8.994169975055854
45;3;8.055636506853775
46;3;7.003980388369556
47;3;5.946596721847201
48;3;4.849037592873541
49;3;3.522207027344644
50;3;2.867197287837066
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.40725597130354
9;4;47.21557158166987
10;4;45.906834491734195
11;4;44.45397348953307
12;4;42.93547539860953
13;4;41.40428748533209
14;4;39.79024844262733
15;4;38.205114568096455
16;4;36.567945882159826
17;4;35.092796565990795
18;4;33.761060143521135
19;4;32.613411157483014
20;4;31.400018217482103
21;4;30.434225482489268
22;4;29.394754415799582
