steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.51372245973744
8;3;48.43267620302711
9;3;47.35162994631663
10;3;46.267459974054105
11;3;45.18327911776536
12;3;44.09383170160544
13;3;43.004140519932804
14;3;41.896300826727064
15;3;40.802299941131494
16;3;39.69649331813547
17;3;38.60754727742367
18;3;37.51616568543232
19;3;36.41966358203053
20;3;35.302672243397765
21;3;34.227036659144666
22;3;33.1362146199178
23;3;32.03474614587979
24;3;30.939195763539807
25;3;29.830518486684007
26;3;28.752987856804218
27;3;27.65159337731385
28;3;26.517759058733805
29;3;25.397381808111977
30;3;24.290299363018992
31;3;23.118181789923792
32;3;21.98701184251096
33;3;20.855530824025806
34;3;19.764985325996978
35;3;18.642823265312256
36;3;17.520004250185814
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657917
4;4;52.75686122986869
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.42512235506459
9;4;47.2955357139627
10;4;46.00823197868361
11;4;44.57099071572488
12;4;43.01371216300984
13;4;41.44946209914289
14;4;39.86452961417431
15;4;38.230665415718235
16;4;36.63491098102611
17;4;35.13757833970232
18;4;33.8312997160976
19;4;32.8433059278783
20;4;31.86304787348789
21;4;30.616055302556987
22;4;29.81701340221193
