steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657915
4;3;52.75686122986871
5;3;51.67581497315834
6;3;50.594768716447845
7;3;49.513722459737444
8;3;48.43267620302708
9;3;47.34862134256048
10;3;46.26052315955651
11;3;45.15582904535914
12;3;44.032202716277155
13;3;42.93362705755828
14;3;41.83473965278743
15;3;40.715247630463224
16;3;39.5681299917581
17;3;38.44834258616088
18;3;37.355668812710014
19;3;36.25064135082258
20;3;35.144799123507
21;3;34.03414614315225
22;3;32.93182262778027
23;3;31.867407848990645
24;3;30.776418610005035
25;3;29.67942183862575
26;3;28.55392687691473
27;3;27.416883420635088
28;3;26.318700505444994
29;3;25.184987704639305
30;3;24.052567570180727
31;3;22.957282539328556
32;3;21.848640175260144
33;3;20.72797763019597
34;3;19.65245700471247
35;3;18.56370255227805
36;3;17.465735893923874
37;3;16.40125774486971
38;3;15.330709236627072
39;3;14.26398590314351
40;3;13.181749741642507
41;3;12.123238154680154
42;3;11.053699884679343
43;3;9.96856421789606
44;3;8.893253366741117
45;3;7.830467064339779
46;3;6.736606723584839
47;3;5.645526138045291
48;3;4.6159900797331614
49;3;3.6576247554252124
50;3;2.8651785105578984
51;3;1.8129769312961173
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.51372245973744
8;4;48.43267620302711
9;4;47.34282595059559
10;4;46.1985577933139
11;4;44.928416910808515
12;4;43.55804957218508
13;4;42.18958567290077
14;4;40.77124149805324
15;4;39.337777230917325
16;4;37.82274899464203
17;4;36.38039593332369
18;4;35.04213566792746
19;4;33.77815197361048
20;4;32.53653814422944
21;4;31.2939242424352
22;4;30.17589581811227
23;4;29.125399573000006
24;4;28.087131330339684
25;4;27.181557948865052
26;4;26.31286543314215
27;4;25.24433425033454
28;4;23.90584409067937
29;4;22.582101229661035
30;4;21.284386156819863
31;4;19.814906077628017
32;4;18.719738558895855
33;4;17.53880476318051
34;4;16.235142175761563
35;4;14.524401300550604
36;4;14.313786166729777
