steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.83790748657914
4;3;52.75686122986871
5;3;51.67581497315834
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.42283978351364
9;3;47.33322156511469
10;3;46.2403711178996
11;3;45.149381795550354
12;3;44.05084359019851
13;3;42.94771502915424
14;3;41.84259364420607
15;3;40.734979246712285
16;3;39.641542215975576
17;3;38.577582179926814
18;3;37.48416865523481
19;3;36.38658848969536
20;3;35.28273180732099
21;3;34.210246668926395
22;3;33.1350648606232
23;3;32.0101083516691
24;3;30.910606645952384
25;3;29.815100182561817
26;3;28.75679210599481
27;3;27.63538710475273
28;3;26.518427827737828
29;3;25.404578880472087
30;3;24.284074006874057
31;3;23.15146675847143
32;3;22.03154123349826
33;3;20.87993223692878
34;3;19.728450008250498
35;3;18.61937428408186
36;3;17.57523751186238
37;3;16.446843016221965
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657915
4;4;52.75686122986871
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.43267620302707
9;4;47.348439650681776
10;4;46.22054662670683
11;4;45.006779725337424
12;4;43.70270882061653
13;4;42.36241682533316
14;4;41.044084487988215
15;4;39.68513062657593
16;4;38.259808684650466
17;4;36.9624130528924
18;4;35.667413839530546
19;4;34.466945857903376
20;4;33.33538979346109
21;4;32.23343241218698
22;4;31.04875087347863
23;4;29.913506194858485
24;4;28.477352474585917
25;4;27.358956106408236
