steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.594768716447845
7;3;49.51372245973745
8;3;48.432676203027086
9;3;47.35162994631664
10;3;46.265351467300086
11;3;45.145266215896214
12;3;44.05109352104673
13;3;42.93661128626743
14;3;41.828968805698196
15;3;40.70238418308483
16;3;39.60295167507164
17;3;38.49070749858999
18;3;37.37818006882616
19;3;36.29182958216394
20;3;35.17594507205087
21;3;34.09538175838166
22;3;33.01312015674186
23;3;31.925257929309097
24;3;30.824775051266528
25;3;29.71406865992087
26;3;28.660164855972734
27;3;27.549058260376974
28;3;26.440970984600874
29;3;25.355369242244173
30;3;24.240775797140344
31;3;23.167333397846672
32;3;22.07763758205963
33;3;20.9686105185856
34;3;19.861618404458806
35;3;18.801681930537843
36;3;17.790672787805637
1;4;56.0
2;4;54.91895374328962
3;4;53.83790748657915
4;4;52.75686122986871
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.43267620302707
9;4;47.33970375119925
10;4;46.20047931281283
11;4;45.037812976760414
12;4;43.843122714545714
13;4;42.64199200182911
14;4;41.42030254949301
15;4;40.17431618618829
16;4;38.974302637067396
17;4;37.80797089907019
18;4;36.644483790208376
19;4;35.51688446619387
20;4;34.351717455530206
21;4;33.2068965737305
22;4;32.11907177692367
23;4;30.997127799619022
24;4;29.806055894084974
25;4;28.572051540391616
26;4;27.33989109257083
27;4;26.091653715379966
28;4;24.674885874034814
29;4;23.20767229103646
