steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.59476871644786
7;3;49.51372245973745
8;3;48.43267620302708
9;3;47.342919279172165
10;3;46.25760308672387
11;3;45.16779225872509
12;3;44.067300071841416
13;3;42.98618052135096
14;3;41.886619514847986
15;3;40.777370224725566
16;3;39.67724850896049
17;3;38.584329504062985
18;3;37.48727189711389
19;3;36.390313323559134
20;3;35.31041269574632
21;3;34.23584730081692
22;3;33.11202332601308
23;3;32.0102224209023
24;3;30.888222305214196
25;3;29.80140156055899
26;3;28.702079860736692
27;3;27.55099754508432
28;3;26.40328761922918
29;3;25.271488476998684
30;3;24.14092658750977
31;3;23.003054684107965
32;3;21.864976294312285
33;3;20.809788423732826
34;3;19.69748951092645
35;3;18.556541300717967
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986871
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.34657263348666
9;4;47.082940651669865
10;4;45.59972879117888
11;4;44.02861172667019
12;4;42.518614611173206
13;4;40.93362612526012
14;4;39.346858981357386
15;4;37.76525107501092
