steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.83790748657913
4;3;52.756861229868726
5;3;51.675814973158346
6;3;50.59476871644786
7;3;49.51372245973746
8;3;48.42129485946329
9;3;47.320680193533796
10;3;46.21038866417673
11;3;45.103260871982165
12;3;43.97696680551595
13;3;42.86407071104842
14;3;41.73082187019471
15;3;40.612197578784
16;3;39.49765138748072
17;3;38.401088042818415
18;3;37.30295818136244
19;3;36.18915252122178
20;3;35.096033438790776
21;3;34.01404741875345
22;3;32.93171290109506
23;3;31.842130640714867
24;3;30.749669874274133
25;3;29.652799115039137
26;3;28.532012267934334
27;3;27.438819291942316
28;3;26.298882104548827
29;3;25.1605503546265
30;3;24.06076179954543
31;3;22.929535244873428
32;3;21.83665648878928
33;3;20.73521086389733
34;3;19.688053595491763
35;3;18.64566255865722
36;3;17.580275179824604
37;3;16.522713644692704
38;3;15.450854245356986
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.432676203027064
9;4;47.286862276132474
10;4;46.078979886859734
11;4;44.79447161169339
12;4;43.450068281798636
13;4;42.014177802449474
14;4;40.55254643929373
15;4;39.04924715618848
16;4;37.61046661237821
17;4;36.22506099963054
18;4;34.93698919820188
19;4;33.70706440975792
20;4;32.578287121107884
21;4;31.464989390469515
22;4;30.43861551258902
23;4;29.39630623904628
