steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.51061495724188
8;3;48.426450426796826
9;3;47.339952213597506
10;3;46.258885647786656
11;3;45.15725088140631
12;3;44.06754402407589
13;3;42.96753862556273
14;3;41.86362987732373
15;3;40.771441566037666
16;3;39.66638852086489
17;3;38.57785835961178
18;3;37.47415154731248
19;3;36.36046259329533
20;3;35.2642123638836
21;3;34.1688945193017
22;3;33.081206277094424
23;3;32.00214083018601
24;3;30.88614193762478
25;3;29.805529939330135
26;3;28.712013771164838
27;3;27.660233513881487
28;3;26.520816151201558
29;3;25.413359391778275
30;3;24.264192989541225
31;3;23.12581498296105
32;3;21.98885983995626
33;3;20.824980119023767
34;3;19.629194567230957
35;3;18.484811066467728
36;3;17.37400275430043
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.29752763053713
10;4;46.09411944540257
11;4;44.814960736857635
12;4;43.49082665566417
13;4;42.14707481935122
14;4;40.776136164936716
15;4;39.29608941076009
16;4;37.900492452695154
17;4;36.54389316734086
18;4;35.278915234788805
19;4;33.97557584835928
20;4;32.735761666581
21;4;31.59954815501467
22;4;30.58834939141463
23;4;29.349933112059627
