steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328959
3;3;53.83790748657913
4;3;52.756861229868726
5;3;51.67581497315833
6;3;50.594768716447845
7;3;49.508559195880224
8;3;48.42750441893247
9;3;47.33830046075445
10;3;46.24685431694424
11;3;45.160571193676645
12;3;44.069516561303764
13;3;42.953011405485526
14;3;41.835170889775966
15;3;40.72945132917577
16;3;39.61655048063353
17;3;38.51119269172361
18;3;37.42513191180245
19;3;36.32961678115602
20;3;35.25961492961082
21;3;34.148880254901286
22;3;33.0757939859227
23;3;31.992731292535094
24;3;30.934464352330785
25;3;29.87395229693954
26;3;28.761076152843863
27;3;27.59599699953103
28;3;26.495386631638002
29;3;25.354851947358195
30;3;24.200900466624336
31;3;23.113490489006377
32;3;22.004811792188935
33;3;20.887670390310596
34;3;19.747830944567692
35;3;18.65254008687536
36;3;17.6848743856029
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986871
5;4;51.67581497315834
6;4;50.594768716447845
7;4;49.513722459737444
8;4;48.43267620302707
9;4;47.3299600055514
10;4;46.08552722583819
11;4;44.652101101784886
12;4;43.157753414847534
13;4;41.53673093930664
14;4;39.951936476550635
15;4;38.33309520970349
16;4;36.64568582280089
17;4;35.07401984931887
18;4;33.75113969841793
19;4;32.670792805812205
