steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.83790748657914
4;3;52.75686122986871
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.507852732801375
8;3;48.41872774068886
9;3;47.337658617646746
10;3;46.245745835779346
11;3;45.12922459877985
12;3;44.03995667742712
13;3;42.9252517548814
14;3;41.82120162258314
15;3;40.71092481447301
16;3;39.62041466322691
17;3;38.510284944882734
18;3;37.41471219471285
19;3;36.328294500576206
20;3;35.22465937479285
21;3;34.139903088061764
22;3;33.03655879638768
23;3;31.904091766302795
24;3;30.80858858595432
25;3;29.72014271741014
26;3;28.65092185435018
27;3;27.535294490249857
28;3;26.412290686816576
29;3;25.245367054419663
30;3;24.054514721095366
31;3;22.93379796547915
32;3;21.83419570277678
33;3;20.73754814446046
34;3;19.631515525126353
35;3;18.55740418552097
36;3;17.459660213761094
37;3;16.42359440929693
1;4;56.0
2;4;54.91895374328962
3;4;53.837907486579155
4;4;52.756861229868704
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973745
8;4;48.432676203027086
9;4;47.346102431040904
10;4;46.235148193874174
11;4;45.09468328676223
12;4;43.89832606995107
13;4;42.65886289902365
14;4;41.34210953477572
15;4;40.035623973835975
16;4;38.67918043883217
17;4;37.347808610798786
18;4;36.08997194469874
19;4;34.85668550756325
20;4;33.69884358641793
21;4;32.54274179088255
22;4;31.350048759192934
23;4;30.113074622309934
24;4;28.933783988841313
25;4;27.650163767293076
26;4;26.156681461739183
27;4;24.944682301217483
