steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.83790748657917
4;3;52.75686122986869
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.51372245973746
8;3;48.43267620302709
9;3;47.348484348343895
10;3;46.26743257304049
11;3;45.177716037384
12;3;44.07950487741877
13;3;42.98890413106795
14;3;41.893541832743544
15;3;40.80389298686593
16;3;39.72073526098287
17;3;38.64255583244633
18;3;37.52363822993352
19;3;36.427061636026984
20;3;35.364731700544255
21;3;34.2816318820678
22;3;33.184036761826874
23;3;32.10987751234439
24;3;31.018613681470743
25;3;29.911611665228108
26;3;28.81068606688966
27;3;27.69320239282961
28;3;26.586827661129362
29;3;25.460832849937308
30;3;24.305465367816023
31;3;23.173775228547797
32;3;22.021181657175404
33;3;20.86469618661015
34;3;19.7501345079307
35;3;18.645534115767845
36;3;17.591419439517903
1;4;56.0
2;4;54.918953743289606
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.67581497315835
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.3286203905958
10;4;46.08719735134488
11;4;44.70395992042809
12;4;43.12935377520723
13;4;41.567433436661275
14;4;40.00146404918663
15;4;38.463424487781296
16;4;36.82238678167961
17;4;35.32232591678928
18;4;34.09696767524724
19;4;33.014899212458644
20;4;31.932396750605907
21;4;30.789754400424496
22;4;29.7507951840615
