steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657914
4;3;52.75686122986872
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.429568700531505
9;3;47.336018948887514
10;3;46.20216433832766
11;3;45.08861168689249
12;3;43.9638119158293
13;3;42.821761588954224
14;3;41.69922614475189
15;3;40.56578255844217
16;3;39.47046086561075
17;3;38.38381599336688
18;3;37.29767159607895
19;3;36.222782270005055
20;3;35.11802943819957
21;3;34.016274285133655
22;3;32.928039453984475
23;3;31.858203400631727
24;3;30.70120337892989
25;3;29.594761478755238
26;3;28.495075009687
27;3;27.359603129728782
28;3;26.26652007857035
29;3;25.165086188205326
30;3;24.067638048574228
31;3;22.989277959544154
32;3;21.877843619952344
33;3;20.79487013203814
34;3;19.68147633744133
35;3;18.613570484576694
36;3;17.58787631985912
37;3;16.535184691224735
38;3;15.49472005812881
39;3;14.431485291800048
40;3;13.3227421357327
1;4;56.0
2;4;54.918953743289606
3;4;53.837907486579134
4;4;52.75686122986872
5;4;51.67581497315835
6;4;50.59476871644785
7;4;49.513722459737465
8;4;48.43267620302711
9;4;47.31961281761989
10;4;46.20563966569539
11;4;44.94555707040511
12;4;43.636107630926354
13;4;42.26984201804486
14;4;40.926399452342864
15;4;39.49972550413927
16;4;38.09937648766583
17;4;36.74366146706377
18;4;35.455537360176926
19;4;34.21996333847412
20;4;32.940914053451515
21;4;31.73814380368874
22;4;30.629226786024116
23;4;29.397529322288698
24;4;28.201864322735346
25;4;27.085339952806795
26;4;25.9537477712533
27;4;24.83091873850602
