steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328963
3;3;53.83790748657916
4;3;52.7568612298687
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.50276406406843
8;3;48.41620982214439
9;3;47.30577266983146
10;3;46.17522432766243
11;3;45.052111842624804
12;3;43.90931692226301
13;3;42.789479087759695
14;3;41.634117961249736
15;3;40.48005322349114
16;3;39.34859930051133
17;3;38.18991731406668
18;3;37.0885110605442
19;3;36.009431203873746
20;3;34.9209233503916
21;3;33.8012926396071
22;3;32.68839180916881
23;3;31.577558772737927
24;3;30.490588205736806
25;3;29.38315749588634
26;3;28.30962588439388
27;3;27.227550509474757
28;3;26.109583981798945
29;3;25.082836051340003
30;3;23.998809663392812
31;3;22.952008945818175
32;3;21.87972659174721
33;3;20.82193820728836
34;3;19.735768082573756
35;3;18.616527049354183
36;3;17.536277184390766
37;3;16.497903460961787
38;3;15.378059324217142
39;3;14.338689185084517
40;3;13.3022643796827
41;3;12.157679481033133
42;3;11.122690572614868
43;3;10.108725643024194
44;3;8.982215986618524
45;3;7.8112692239118795
46;3;6.856651604120761
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657917
4;4;52.75686122986869
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.43267620302709
9;4;47.33276842957818
10;4;46.2308686681522
11;4;45.09499585757757
12;4;43.9266740696006
13;4;42.725010191880735
14;4;41.47431925584401
15;4;40.16646746142007
16;4;38.846912172275275
17;4;37.48659671095314
18;4;36.015767135788316
19;4;34.51223223273622
20;4;33.09812856358258
21;4;31.806189161248604
22;4;30.416901760031962
23;4;29.162577059574552
24;4;27.99123023215545
25;4;26.90676958294361
26;4;26.118316797738174
27;4;25.118426140702812
28;4;24.088683986473296
29;4;23.257445711660537
30;4;22.001542580867934
31;4;20.46037158437446
32;4;19.42956930203689
33;4;18.25368634108339
34;4;17.194195992895693
35;4;16.493687164776656
36;4;15.963612530332108
