steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.594768716447845
7;3;49.513722459737465
8;3;48.424768956235255
9;3;47.31934276532688
10;3;46.21976395563381
11;3;45.12651131815903
12;3;43.995784837589326
13;3;42.87862035856558
14;3;41.74338956990125
15;3;40.633146940831985
16;3;39.51784208392996
17;3;38.40961644983218
18;3;37.30542416609458
19;3;36.19452630995332
20;3;35.100488255617066
21;3;34.022909098044565
22;3;32.89766196274199
23;3;31.812492478229156
24;3;30.722216746977114
25;3;29.617395190943903
26;3;28.516792717584163
27;3;27.413157044027848
28;3;26.307909014950134
29;3;25.188252527187373
30;3;24.03991914910267
31;3;22.937896932391595
32;3;21.849266532283842
33;3;20.765976958097237
34;3;19.701149848581366
35;3;18.622443784589024
36;3;17.53239754587798
37;3;16.456207557760294
38;3;15.390931546828138
39;3;14.344036352172518
40;3;13.255764340220276
41;3;12.167187951258063
42;3;11.09567839881074
43;3;10.034077826603326
44;3;8.992112064325985
45;3;7.891274666772335
46;3;6.802918679146018
47;3;5.731266089869101
48;3;4.600220574488552
49;3;3.4713971949449265
50;3;2.693975258671684
51;3;1.6725019786008688
1;4;56.0
2;4;54.91895374328962
3;4;53.837907486579155
4;4;52.756861229868704
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973745
8;4;48.432676203027086
9;4;47.34846215717655
10;4;46.23385791448085
11;4;45.044759551448806
12;4;43.797046900280435
13;4;42.515889732429585
14;4;41.286591378366566
15;4;39.923866565044555
16;4;38.53665445964829
17;4;37.19727642733334
18;4;35.942414738193705
19;4;34.78515031913975
20;4;33.575725894325984
21;4;32.263252885810886
22;4;31.079326311662832
23;4;30.04761394029584
24;4;28.94557385041663
25;4;27.759393728964316
26;4;26.610220778369943
27;4;25.423631996853054
28;4;24.313288019755483
