steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657915
4;3;52.75686122986871
5;3;51.67581497315834
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.42712912132558
9;3;47.336254050310615
10;3;46.24961369580733
11;3;45.15677969446052
12;3;44.071390192183
13;3;42.9672920679751
14;3;41.86311146839155
15;3;40.753718963012346
16;3;39.644576220187346
17;3;38.55706785023912
18;3;37.464025835740074
19;3;36.3792849323582
20;3;35.290114881137676
21;3;34.21763451607978
22;3;33.13680498074961
23;3;32.048631853630205
24;3;30.95786061131464
25;3;29.88513566697345
26;3;28.782900672517066
27;3;27.641418603043007
28;3;26.524870652476256
29;3;25.39798428956862
30;3;24.24771742150469
31;3;23.11624221016996
32;3;22.00980674062494
33;3;20.917344764225522
34;3;19.773038157506765
35;3;18.568747417717365
36;3;17.53179432980474
1;4;56.0
2;4;54.91895374328962
3;4;53.83790748657917
4;4;52.7568612298687
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.43267620302709
9;4;47.32432624057561
10;4;46.19557860969308
11;4;45.044218093783535
12;4;43.9042009632798
13;4;42.66526695641602
14;4;41.37080981592989
15;4;39.99405714639434
16;4;38.60577846245002
17;4;37.18064301349501
18;4;35.76527928435391
19;4;34.28406845128336
20;4;32.94285991777199
21;4;31.70854089769572
22;4;30.42149009600153
