steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657914
4;3;52.75686122986871
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.42726324765342
9;3;47.34620762596831
10;3;46.24827529304713
11;3;45.14927598889293
12;3;44.057258490849165
13;3;42.96461820072891
14;3;41.85578943470626
15;3;40.73064032436841
16;3;39.617889494707605
17;3;38.50915898350119
18;3;37.417803144819004
19;3;36.31670536133574
20;3;35.2447186175338
21;3;34.162170087266894
22;3;33.069217495013135
23;3;32.00265948198207
24;3;30.944226259604893
25;3;29.878781171378783
26;3;28.802602276546743
27;3;27.729017047518322
28;3;26.608345143227705
29;3;25.484397694587354
30;3;24.331121179621935
31;3;23.19808789330615
32;3;22.09389207625439
33;3;20.933096377788583
34;3;19.81354064926964
35;3;18.679950861426693
36;3;17.53134894583567
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.432676203027064
9;4;47.25431262525569
10;4;45.90231059926085
11;4;44.42271497043563
12;4;42.883760804838516
13;4;41.35999447472045
14;4;39.834569888130254
15;4;38.113050889894566
16;4;36.550542377475956
17;4;35.04760924096762
