steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.432676203027064
9;3;47.3435343180674
10;3;46.23659658900321
11;3;45.13965379324921
12;3;44.03532321588805
13;3;42.92428112976976
14;3;41.819785239840094
15;3;40.711428536084874
16;3;39.58647665951044
17;3;38.448948403875065
18;3;37.33995061797021
19;3;36.238203197217736
20;3;35.154232216294304
21;3;34.045075810171625
22;3;32.93155754752891
23;3;31.851255307716492
24;3;30.766768877246193
25;3;29.659574586310825
26;3;28.567153530335034
27;3;27.434640585647394
28;3;26.299543470776477
29;3;25.165537199956713
30;3;24.060189057094558
31;3;22.96481234867466
32;3;21.864500271405664
33;3;20.787243767584485
34;3;19.718067649720787
35;3;18.619371682108437
36;3;17.544558750105256
37;3;16.43437212693363
38;3;15.362582169479767
39;3;14.308983347459096
40;3;13.200906985438055
41;3;12.115075971162
42;3;10.99215183511346
43;3;9.918263864863082
44;3;8.852326828040573
45;3;7.760185115813294
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657915
4;4;52.75686122986871
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.43267620302707
9;4;47.351629946316656
10;4;46.26101908824855
11;4;45.16289663809714
12;4;44.05221688905309
13;4;42.94978078421865
14;4;41.83033489964602
15;4;40.71854627400117
16;4;39.58383635805313
17;4;38.43092550260352
18;4;37.24444865006651
19;4;36.02717416604327
20;4;34.73714754191001
21;4;33.45889749521405
22;4;32.150391615240984
23;4;30.801768562131393
24;4;29.476266876709833
25;4;28.247577854857873
26;4;26.96591919026134
27;4;25.77709896873452
28;4;24.577410859250033
29;4;23.33587608100664
30;4;22.158220823873464
