steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657913
4;3;52.75686122986869
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.510503577224135
8;3;48.429451541550556
9;3;47.34516902386182
10;3;46.264111125849645
11;3;45.17222994409712
12;3;44.08113809665459
13;3;42.97104582716253
14;3;41.88227481807559
15;3;40.76763951982823
16;3;39.68295902549939
17;3;38.58130661303689
18;3;37.5024573378902
19;3;36.40582444393778
20;3;35.34317940811815
21;3;34.26335960796081
22;3;33.1807591339508
23;3;32.09656957172139
24;3;31.011683802307317
25;3;29.927378488262285
26;3;28.827812111277748
27;3;27.732142165062992
28;3;26.611257123995408
29;3;25.448179102092652
30;3;24.330374756457577
31;3;23.155723654224065
32;3;22.01143642409943
33;3;20.88484052519002
34;3;19.73664399038929
35;3;18.621217251107517
36;3;17.55139673673437
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.28460395836122
10;4;46.03439956107929
11;4;44.70165301741992
12;4;43.350502183809716
13;4;41.88439719846289
14;4;40.44551477942001
15;4;38.937959423879335
16;4;37.46151594425541
17;4;36.07726831589691
18;4;34.81801837681509
19;4;33.63796717875688
20;4;32.43508668382814
21;4;31.155257627428913
22;4;30.169007244022055
23;4;29.156632552584842
