steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.837907486579134
4;3;52.756861229868726
5;3;51.675814973158346
6;3;50.59476871644786
7;3;49.510515073233115
8;3;48.42946307880092
9;3;47.3484110638033
10;3;46.26304340330966
11;3;45.17119927574337
12;3;44.0801417715677
13;3;42.990144996791535
14;3;41.90578330361617
15;3;40.80569944337496
16;3;39.699927882442346
17;3;38.60505576100341
18;3;37.474669241796086
19;3;36.37567881925806
20;3;35.277192827649166
21;3;34.17364243358129
22;3;33.0596395828666
23;3;31.942229923954216
24;3;30.867766815714162
25;3;29.81332293795729
26;3;28.753835941302807
27;3;27.64171617188211
28;3;26.485865221043905
29;3;25.380738694710107
30;3;24.273349972017098
31;3;23.13567818012923
32;3;22.001196599786788
33;3;20.864801035455926
34;3;19.733128618345347
35;3;18.59583864483543
36;3;17.55440102511778
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.513722459737465
8;4;48.43267620302711
9;4;47.35162994631663
10;4;46.13331283118201
11;4;44.77113106723046
12;4;43.27758983474761
13;4;41.68142931533977
14;4;40.14669457839606
15;4;38.561772399595036
16;4;36.87650362277735
17;4;35.353366933049884
18;4;33.993022715831096
