steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657913
4;3;52.756861229868726
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.51372245973746
8;3;48.4326762030271
9;3;47.3460031937828
10;3;46.25739296905131
11;3;45.16118802827811
12;3;44.06251326424308
13;3;42.972468426129865
14;3;41.879137114094156
15;3;40.7675942953852
16;3;39.65886290634775
17;3;38.56832226176475
18;3;37.473618563846806
19;3;36.393159780094116
20;3;35.30324791838066
21;3;34.2074786802506
22;3;33.137660227184334
23;3;32.05427718857726
24;3;30.974038198044166
25;3;29.9028710344907
26;3;28.810974666261675
27;3;27.672349933602252
28;3;26.57820723860693
29;3;25.46804066804258
30;3;24.286859677526348
31;3;23.145566147939565
32;3;21.97759944031084
33;3;20.831060793521306
34;3;19.685313418565283
35;3;18.53907158546445
36;3;17.44831539052018
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.75686122986869
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.42082029191062
9;4;47.29345075185439
10;4;46.07560265720064
11;4;44.753596201112146
12;4;43.30036921721512
13;4;41.855208377109875
14;4;40.35134415560508
15;4;38.79837750799074
16;4;37.208475883002826
17;4;35.83650013792695
18;4;34.51443538813629
19;4;33.264638140677825
20;4;32.15265403967826
