steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.594768716447845
7;3;49.51372245973745
8;3;48.429682642289684
9;3;47.33562268622572
10;3;46.24930868968006
11;3;45.155941971280534
12;3;44.05671236319319
13;3;42.92908722171146
14;3;41.80432904769261
15;3;40.703592993830874
16;3;39.601042403041504
17;3;38.496739736416956
18;3;37.40050371894179
19;3;36.309781239284895
20;3;35.20386055936735
21;3;34.1085987917226
22;3;33.042099375568355
23;3;31.953954101538084
24;3;30.872937110509838
25;3;29.769138343057374
26;3;28.62341497946182
27;3;27.50666489911977
28;3;26.344874457466233
29;3;25.269011537672277
30;3;24.14824451269778
31;3;22.98694989879207
32;3;21.88308487566463
33;3;20.72476606143864
34;3;19.644665769240174
35;3;18.594914150026057
36;3;17.466040330779492
37;3;16.342443491263865
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.35162994631663
10;4;46.22807807600904
11;4;45.054065152252136
12;4;43.79775018041816
13;4;42.542947721995496
14;4;41.196445018441544
15;4;39.778694857115966
16;4;38.375781276010585
17;4;37.074514861491714
18;4;35.78155768517593
19;4;34.59354915922959
20;4;33.41160534589736
21;4;32.298204436021784
22;4;31.171280528022184
23;4;30.05960071455769
24;4;28.786606454017154
25;4;27.43408911402483
26;4;26.127833629384128
27;4;24.86138588194973
28;4;23.690806201513915
