steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657915
4;3;52.75686122986871
5;3;51.675814973158346
6;3;50.59476871644786
7;3;49.513722459737444
8;3;48.42694658481621
9;3;47.334409610265325
10;3;46.20681958842135
11;3;45.092931518255966
12;3;43.95773074013815
13;3;42.835812006819665
14;3;41.70130895002721
15;3;40.56683500055733
16;3;39.44332880491495
17;3;38.325880177830946
18;3;37.23082090669965
19;3;36.14797879393008
20;3;35.07063967487952
21;3;33.95865870211821
22;3;32.907011802048466
23;3;31.855580023148736
24;3;30.794567556693302
25;3;29.686393939523633
26;3;28.576750340508696
27;3;27.51830249549635
28;3;26.388795784721278
29;3;25.31244310923738
30;3;24.112283392056106
31;3;22.95816633252595
32;3;21.82954927161652
33;3;20.75614373547555
34;3;19.51728850800874
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.513722459737465
8;4;48.43267620302711
9;4;47.34841682209044
10;4;46.23546125437179
11;4;45.09928169484609
12;4;43.910361492217305
13;4;42.70531306076801
14;4;41.485759176712925
15;4;40.23317592017416
16;4;38.9977277493055
17;4;37.76742203446147
18;4;36.51433012248793
19;4;35.28056349681955
20;4;34.03569529008227
21;4;32.713145003237045
22;4;31.507953547647688
23;4;30.25187120615967
24;4;28.98439734269821
25;4;27.73367206556194
26;4;26.519857381782163
27;4;25.274918559460477
28;4;24.188613446053346
29;4;23.009742594814885
