steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.50949784985218
8;3;48.410014328353554
9;3;47.30305847176362
10;3;46.18331751805438
11;3;45.04679834686202
12;3;43.911812181726944
13;3;42.745014183136746
14;3;41.591179118174885
15;3;40.45742564131428
16;3;39.334536134184404
17;3;38.218108537259226
18;3;37.10565365961504
19;3;35.99715763626859
20;3;34.92270198222713
21;3;33.826681103112435
22;3;32.73752268821557
23;3;31.636327971586123
24;3;30.565254598001818
25;3;29.46721381875765
26;3;28.43411983706334
27;3;27.339207461863257
28;3;26.292622240496947
29;3;25.19936683603264
30;3;24.097038203314995
31;3;23.04078099006566
32;3;21.9709363929827
33;3;20.88213582473841
34;3;19.810660021405063
35;3;18.75148193525448
36;3;17.614828704751044
37;3;16.523489449342204
38;3;15.492319113374611
39;3;14.40091745045149
40;3;13.32130275619656
41;3;12.186271029906234
42;3;11.103894164308958
43;3;10.035196667276516
44;3;8.942014055120403
45;3;7.799827503381561
46;3;6.640902391368989
1;4;56.0
2;4;54.918953743289606
3;4;53.837907486579134
4;4;52.75686122986872
5;4;51.67581497315835
6;4;50.59476871644785
7;4;49.513722459737465
8;4;48.43267620302711
9;4;47.34617933560125
10;4;46.257806615340485
11;4;45.14986479760414
12;4;44.01746218573763
13;4;42.8539172558775
14;4;41.72974915254635
15;4;40.5523258660823
16;4;39.374584173344196
17;4;38.17845675779662
18;4;37.00291793482621
19;4;35.772072177457936
20;4;34.53524639160377
21;4;33.24652477628334
22;4;31.947652872528295
23;4;30.66276854220746
24;4;29.37208067408858
25;4;28.047006439036263
26;4;26.715175229978122
27;4;25.49357962578767
28;4;24.231809954892668
29;4;23.07230056430266
30;4;22.025390270410472
