steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657917
4;3;52.7568612298687
5;3;51.67581497315834
6;3;50.59476871644786
7;3;49.51372245973746
8;3;48.43267620302709
9;3;47.342730600461444
10;3;46.25082543732159
11;3;45.159710951556235
12;3;44.057677750059995
13;3;42.97084073955411
14;3;41.870012540878406
15;3;40.77738856802825
16;3;39.68503827544667
17;3;38.58776148288776
18;3;37.478643453463846
19;3;36.388311256588025
20;3;35.319147166685575
21;3;34.214206565434786
22;3;33.13484935771483
23;3;32.0562178354229
24;3;30.964087924699353
25;3;29.85951309909326
26;3;28.744827839055713
27;3;27.65785832333106
28;3;26.506750004567404
29;3;25.315763147370102
30;3;24.191709938310424
31;3;23.02217429118098
32;3;21.892630031071636
33;3;20.764277511416907
34;3;19.659655133486755
35;3;18.5551886710826
36;3;17.5178036413017
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.51372245973744
8;4;48.43267620302711
9;4;47.34603333709994
10;4;46.241950333656426
11;4;45.10697021671923
12;4;43.95436200630038
13;4;42.73794918737246
14;4;41.461727940815905
15;4;40.107140563307155
16;4;38.68778965849223
17;4;37.25418493959803
18;4;35.747200276596914
19;4;34.33920318316289
20;4;33.06843781892907
21;4;31.710895583618424
22;4;30.46623668233454
23;4;29.401792131748532
24;4;28.316865610382
25;4;27.375588437605522
26;4;26.44108074510564
27;4;25.363293455865616
28;4;24.40685303395544
29;4;23.271199933564056
30;4;21.62595942165716
31;4;19.783221639906177
32;4;18.739137167721037
33;4;17.993038372402786
34;4;16.737823965598754
35;4;15.794172124965153
36;4;15.029279853792668
