steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.837907486579134
4;3;52.756861229868726
5;3;51.675814973158346
6;3;50.59476871644786
7;3;49.513722459737465
8;3;48.4326762030271
9;3;47.35162994631663
10;3;46.25741665077582
11;3;45.15751911919375
12;3;44.05996440233084
13;3;42.97883055216575
14;3;41.88685357162729
15;3;40.77934899101507
16;3;39.683327560495194
17;3;38.59119360262827
18;3;37.49058915319799
19;3;36.410064590114644
20;3;35.32829190024929
21;3;34.22229779073567
22;3;33.124787842664894
23;3;32.03503253768764
24;3;30.958971390031174
25;3;29.85137895361113
26;3;28.738354828519313
27;3;27.64920797230717
28;3;26.539583860401535
29;3;25.452848149345815
30;3;24.322756436155892
31;3;23.133726452351628
32;3;22.00811333448817
33;3;20.952057657252585
34;3;19.778180354517023
35;3;18.68400478124496
36;3;17.591043140647926
37;3;16.51889334588801
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.75686122986869
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.4326762030271
9;4;47.31983219296411
10;4;46.15165330103589
11;4;44.8940694128676
12;4;43.606673682473186
13;4;42.25126876038775
14;4;40.83654724876173
15;4;39.39162576853638
16;4;38.06009127006813
17;4;36.73216955282381
18;4;35.47055741455862
19;4;34.18064702565947
20;4;32.95538424819578
21;4;31.806247088892075
22;4;30.616801953205464
23;4;29.435646558360975
24;4;28.322041136929624
25;4;27.144651588731183
