steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.83790748657913
4;3;52.75686122986869
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.51372245973746
8;3;48.4326762030271
9;3;47.351629946316635
10;3;46.26322827898068
11;3;45.16615126353072
12;3;44.07875059723466
13;3;42.98580977252213
14;3;41.8909472062897
15;3;40.772813078490664
16;3;39.683991966953485
17;3;38.551750056742016
18;3;37.44777268312749
19;3;36.34911343310763
20;3;35.25430155852383
21;3;34.150161034363336
22;3;33.05880750859746
23;3;31.97899685382618
24;3;30.935666549578638
25;3;29.857240672432432
26;3;28.737820225436394
27;3;27.664699950262932
28;3;26.55604112164186
29;3;25.429540057019267
30;3;24.293507108321798
31;3;23.16003281999128
32;3;22.040453572851156
33;3;20.915524898494674
34;3;19.77127930248606
35;3;18.63471013425542
36;3;17.55811202043317
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.432676203027064
9;4;47.266787670637704
10;4;45.99680349397099
11;4;44.6723977267069
12;4;43.171102708297354
13;4;41.71397323105536
14;4;40.250171254821936
15;4;38.68782217196927
16;4;37.25931212870752
17;4;35.91785080149824
18;4;34.69288679569183
19;4;33.52171969331269
20;4;32.338663231083515
21;4;31.149808195102587
22;4;30.189577132363095
23;4;29.273670444235623
24;4;28.40993428849111
25;4;27.5747915436711
26;4;26.688732396162802
27;4;25.52988830363761
28;4;24.46064251039477
29;4;23.23943546074285
30;4;21.23528169905348
31;4;20.008190206480226
32;4;19.468699995865403
33;4;18.216794756637317
34;4;17.381349126148173
35;4;16.602930275094174
