steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657916
4;3;52.7568612298687
5;3;51.67581497315834
6;3;50.59476871644785
7;3;49.510667805923795
8;3;48.42961634537388
9;3;47.34856486706334
10;3;46.26751337090115
11;3;45.175154078556226
12;3;44.088707333825774
13;3;42.98964058633831
14;3;41.895117536710245
15;3;40.792047605720754
16;3;39.707640196686604
17;3;38.61449590188197
18;3;37.51202750880155
19;3;36.41182139709593
20;3;35.30800899434652
21;3;34.22300101805763
22;3;33.158029393288736
23;3;32.07138088230783
24;3;30.954393600862502
25;3;29.844412211453047
26;3;28.767640848748723
27;3;27.668998496154543
28;3;26.57307289529114
29;3;25.40972090964632
30;3;24.285457597948014
31;3;23.15559502799822
32;3;22.022337747147986
33;3;20.92556024733221
34;3;19.788996123345402
35;3;18.673017597183296
36;3;17.6416965537378
37;3;16.522018669353436
1;4;56.0
2;4;54.91895374328962
3;4;53.837907486579155
4;4;52.756861229868704
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973745
8;4;48.422926371713594
9;4;47.283308136796315
10;4;46.034020175722624
11;4;44.67782867524288
12;4;43.300071815408565
13;4;41.933814039408205
14;4;40.426396845000994
15;4;38.87016986880059
16;4;37.385564509208685
17;4;35.98249068581838
18;4;34.63247592087095
19;4;33.40187642038722
20;4;32.143860743783215
21;4;31.030273701018956
