steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.59476871644786
7;3;49.51372245973745
8;3;48.4269881791408
9;3;47.322528044542274
10;3;46.21033245052124
11;3;45.101913093611635
12;3;43.99389114111277
13;3;42.880304064631844
14;3;41.784690187358365
15;3;40.680802043317655
16;3;39.59250651366425
17;3;38.50094266431006
18;3;37.41418059957088
19;3;36.32552243944814
20;3;35.24645722011335
21;3;34.14875259979733
22;3;33.083271117643164
23;3;31.979586623704968
24;3;30.891481718953926
25;3;29.82494355649132
26;3;28.746988986164762
27;3;27.585962881623146
28;3;26.432906622934844
29;3;25.25087270072743
30;3;24.076908260066485
31;3;22.961577654691855
32;3;21.81419970742527
33;3;20.673211133573865
34;3;19.563611572800284
35;3;18.43447201152146
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.51372245973744
8;4;48.43267620302711
9;4;47.275221177376565
10;4;45.99908059089453
11;4;44.565186266812816
12;4;43.03073836276699
13;4;41.50976721346868
14;4;39.960087952706715
15;4;38.25388691841296
16;4;36.69988971166983
17;4;35.26513570986535
18;4;33.849406264027245
19;4;32.685471285181386
20;4;31.596467176830338
21;4;30.375083695674068
22;4;29.504750380158175
