steps;grower_id;mean_shelf_life
1;4;56.0
2;4;54.91895374328962
3;4;53.83790748657915
4;4;52.75686122986871
5;4;51.67581497315834
6;4;50.59476871644785
7;4;49.513722459737444
8;4;48.43267620302707
9;4;47.33177455637611
10;4;46.103612884185935
11;4;44.73928844479188
12;4;43.26724057858335
13;4;41.773151914840696
14;4;40.325164743953174
15;4;38.80890188730264
16;4;37.29048130813536
17;4;35.90052076202784
18;4;34.58404790488429
19;4;33.474728950108336
20;4;32.343400748093224
21;4;31.235031279917973
1;3;56.0
2;3;54.918953743289606
3;3;53.83790748657917
4;3;52.75686122986869
5;3;51.67581497315834
6;3;50.59476871644786
7;3;49.5094068349175
8;3;48.42835281629199
9;3;47.34406248781725
10;3;46.2597604478921
11;3;45.165432339698526
12;3;44.06973310498392
13;3;42.97094346946323
14;3;41.844092259122185
15;3;40.744287674942925
16;3;39.63766892829329
17;3;38.5234232235434
18;3;37.42884777061032
19;3;36.320414778880604
20;3;35.21163729039604
21;3;34.127097637457794
22;3;33.06070798095803
23;3;31.983073808911758
24;3;30.89584936027437
25;3;29.811876539577014
26;3;28.72207630809675
27;3;27.608907529500303
28;3;26.486039025491483
29;3;25.36959464089465
30;3;24.29244850469508
31;3;23.1346775170319
32;3;22.010381541280164
33;3;20.917419530350184
34;3;19.82644945258969
