steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315833
6;3;50.59476871644786
7;3;49.51372245973745
8;3;48.432676203027086
9;3;47.344222645669106
10;3;46.263163301855016
11;3;45.17230231138567
12;3;44.08566857899644
13;3;43.00458178481315
14;3;41.9234948463685
15;3;40.82933460669033
16;3;39.73503955529794
17;3;38.642943162451324
18;3;37.55710511236143
19;3;36.46107192617593
20;3;35.36520261323354
21;3;34.257059014965925
22;3;33.156970153729965
23;3;32.08299351172417
24;3;31.01009908180292
25;3;29.89449482655227
26;3;28.818692414521937
27;3;27.74582368703449
28;3;26.621031336162556
29;3;25.509069538229483
30;3;24.305331840515873
31;3;23.15255587681385
32;3;22.018629180702252
33;3;20.864589011932626
34;3;19.727878276062768
35;3;18.62380681979981
36;3;17.528914476876878
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657917
4;4;52.75686122986869
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.43267620302709
9;4;47.3459829171971
10;4;46.21894855535097
11;4;44.99583710706319
12;4;43.73631107716633
13;4;42.479348229831366
14;4;41.20845990885042
15;4;39.84487231256619
16;4;38.39400720571288
17;4;37.09873646679228
18;4;35.80701732034801
19;4;34.490096786590534
20;4;33.144805662319186
21;4;31.829651903188136
