steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.83790748657914
4;3;52.75686122986871
5;3;51.675814973158346
6;3;50.59476871644785
7;3;49.513722459737444
8;3;48.43267620302707
9;3;47.34332665434871
10;3;46.223517105
11;3;45.07598226716175
12;3;43.954903226071636
13;3;42.8035681624438
14;3;41.686929811308104
15;3;40.51281117076298
16;3;39.36583249369147
17;3;38.26889922595619
18;3;37.178922546741646
19;3;36.04888835669855
20;3;34.94829645185149
21;3;33.83294837965103
22;3;32.72219815531822
23;3;31.659114128148737
24;3;30.528700654465943
25;3;29.42659537166094
26;3;28.322303971420535
27;3;27.231406655364122
28;3;26.1360502837311
29;3;25.09871815810365
30;3;24.007647614162764
31;3;22.93810825547984
32;3;21.859433840041046
33;3;20.795279712025078
34;3;19.71597248614898
35;3;18.612216373063703
36;3;17.49756412815254
37;3;16.412744260678316
38;3;15.341305315728947
39;3;14.254782264266028
40;3;13.17486082135224
41;3;12.113553416088347
42;3;11.09771048734019
43;3;9.975760992644185
44;3;8.831946665494435
45;3;7.71377518691056
46;3;6.630193565520648
47;3;5.595372730772211
48;3;4.632208465488348
49;3;3.558563576032992
50;3;2.5705906718539215
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.756861229868726
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.4326762030271
9;4;47.31540171985586
10;4;46.1605622933784
11;4;44.88790826616638
12;4;43.63312225508861
13;4;42.36630689087678
14;4;41.04889598238291
15;4;39.687533601978565
16;4;38.34350432748342
17;4;37.057898840167326
18;4;35.780805495341895
19;4;34.477793918681584
20;4;33.15861268192361
21;4;31.895474622907113
22;4;30.55759400289965
23;4;29.24367012325783
24;4;28.049729867267217
25;4;26.836599273725128
26;4;25.81745471812093
27;4;24.84607704523482
28;4;24.24596585699681
29;4;23.39653469921306
30;4;22.40415762886045
31;4;20.629282133831822
32;4;19.126835021768205
33;4;18.01492012004205
34;4;16.725153132509995
35;4;15.493494296882922
36;4;14.96827255030293
