steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.837907486579134
4;3;52.75686122986872
5;3;51.67581497315835
6;3;50.59476871644785
7;3;49.51077797376624
8;3;48.42577975070009
9;3;47.323752885909755
10;3;46.22265799042111
11;3;45.111804775406476
12;3;43.95447713144977
13;3;42.818411099404265
14;3;41.664802478071046
15;3;40.56094169598336
16;3;39.439201031444945
17;3;38.30105676515255
18;3;37.178374447883144
19;3;36.06158805764047
20;3;34.975083259858515
21;3;33.89778836870442
22;3;32.80383892841306
23;3;31.709493853886034
24;3;30.641721596595353
25;3;29.551757867296153
26;3;28.4308499248572
27;3;27.325642249785012
28;3;26.238465840415763
29;3;25.1489633901158
30;3;24.018042304372678
31;3;22.941819786140666
32;3;21.86261712901079
33;3;20.763924212376907
34;3;19.683711104618954
35;3;18.61742524961268
36;3;17.539152791151274
37;3;16.44471639972517
38;3;15.377911542394084
39;3;14.294047040912444
40;3;13.23715077752479
41;3;12.13367021183329
42;3;11.061803283377138
43;3;9.92744625375538
44;3;8.845099457701743
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.756861229868726
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.4326762030271
9;4;47.31081770211174
10;4;46.017381342645145
11;4;44.6091774180868
12;4;43.06550260403521
13;4;41.48306517974007
14;4;39.92863760211936
15;4;38.28455411715469
16;4;36.63742241458176
17;4;35.14739888386419
18;4;33.90544219717872
