steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.837907486579134
4;3;52.756861229868726
5;3;51.675814973158346
6;3;50.59476871644786
7;3;49.513722459737465
8;3;48.4326762030271
9;3;47.35162994631663
10;3;46.27058368960617
11;3;45.17875312370588
12;3;44.086883695430096
13;3;43.00014121373389
14;3;41.90033760812429
15;3;40.79588916686822
16;3;39.689248892705514
17;3;38.603286777138365
18;3;37.516656940803294
19;3;36.40567676875623
20;3;35.311550756847126
21;3;34.24557808578481
22;3;33.158467358513334
23;3;32.07861928628933
24;3;31.000646553949824
25;3;29.906202399382853
26;3;28.813208675512428
27;3;27.709288979688527
28;3;26.553839426512354
29;3;25.400984463114707
30;3;24.189441705939778
31;3;23.025850100189455
32;3;21.89910549392248
33;3;20.75202411848023
34;3;19.670371459278925
35;3;18.504660323171088
1;4;56.0
2;4;54.91895374328961
3;4;53.83790748657914
4;4;52.75686122986872
5;4;51.675814973158346
6;4;50.59476871644785
7;4;49.51372245973744
8;4;48.43267620302711
9;4;47.316851933269405
10;4;46.0875454762193
11;4;44.69776767785423
12;4;43.234482962313564
13;4;41.740594315114144
14;4;40.1788277470379
15;4;38.57176291340235
16;4;36.98737194356411
17;4;35.541587706818646
18;4;34.118200760882274
