steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.59476871644785
7;3;49.51372245973745
8;3;48.42320970014492
9;3;47.31578014566651
10;3;46.195423829467984
11;3;45.09500712638888
12;3;43.975460390151625
13;3;42.85452175892175
14;3;41.750154190123894
15;3;40.637968786543254
16;3;39.539645386985015
17;3;38.443931814880614
18;3;37.3425602925494
19;3;36.24711460156274
20;3;35.14805306719842
21;3;34.03716455413706
22;3;32.9561134944817
23;3;31.840154251270516
24;3;30.76265993305575
25;3;29.645490309104463
26;3;28.551138934878626
27;3;27.474154419466945
28;3;26.345963541509228
29;3;25.237192342068035
30;3;24.104807883935504
31;3;23.013960819666465
32;3;21.919159991960143
33;3;20.800143820301876
34;3;19.726164308426142
35;3;18.637543060330046
36;3;17.58136608610976
37;3;16.463302730100192
38;3;15.400653507567142
39;3;14.362111655633495
40;3;13.280180269628653
41;3;12.204385440048597
42;3;11.127277841448178
43;3;10.026416038766346
44;3;9.007951513803272
45;3;7.903301653385493
46;3;6.751464972875946
47;3;5.8134920467766245
48;3;4.763822906130307
49;3;3.8274158016684865
50;3;2.774743325347794
1;4;56.0
2;4;54.91895374328962
3;4;53.837907486579155
4;4;52.756861229868704
5;4;51.67581497315834
6;4;50.59476871644786
7;4;49.51372245973745
8;4;48.43267620302708
9;4;47.345283174435245
10;4;46.23142483396044
11;4;45.089553118077326
12;4;43.950542986151525
13;4;42.74890170278884
14;4;41.52225243669019
15;4;40.246883914687444
16;4;39.02928560245682
17;4;37.78885959298826
18;4;36.551065941732894
19;4;35.351281058355724
20;4;34.180818762053825
21;4;33.00738982022742
22;4;31.91287490640734
23;4;30.687687076144414
24;4;29.46069596076816
25;4;28.197808963472013
26;4;26.90497506819439
27;4;25.640556567961134
28;4;24.28141464454245
29;4;23.10920988380042
30;4;21.94094050396371
31;4;20.843420063465768
