steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328962
3;3;53.83790748657915
4;3;52.75686122986871
5;3;51.67581497315834
6;3;50.594768716447845
7;3;49.513722459737444
8;3;48.43267620302708
9;3;47.32206095542957
10;3;46.22564599727308
11;3;45.11639590559655
12;3;43.99413909932802
13;3;42.88354515875962
14;3;41.732191961250756
15;3;40.63455931622229
16;3;39.50141066433195
17;3;38.3774203406237
18;3;37.2737715585395
19;3;36.18409703142391
20;3;35.0963374009789
21;3;33.999739146385195
22;3;32.90247151918735
23;3;31.806834274940766
24;3;30.711054548914895
25;3;29.651923931311575
26;3;28.568495888803422
27;3;27.420140555550983
28;3;26.318986984641143
29;3;25.249406416414843
30;3;24.16324379531198
31;3;23.033883169848608
32;3;21.920468107473354
33;3;20.80246117954961
34;3;19.718631290658656
35;3;18.642186832304613
36;3;17.578318852008465
37;3;16.50938901402849
38;3;15.419195897105459
39;3;14.327101185060334
40;3;13.249889770823414
41;3;12.236437922063983
42;3;11.102811175959902
43;3;10.015621766369653
44;3;8.989837721776752
45;3;7.903721126388969
46;3;6.83820177535782
47;3;5.7993011337278935
48;3;4.713202214650514
49;3;3.9453278169843524
50;3;2.5508570430028024
51;3;1.8549401566465302
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.32452196606478
10;4;46.12786256895874
11;4;44.769840786505334
12;4;43.44820871075056
13;4;42.03848315038794
14;4;40.569000380011126
15;4;39.084379608249364
16;4;37.53010287033971
17;4;36.07507321904168
18;4;34.802192296322524
19;4;33.547079076968615
20;4;32.26622256960891
21;4;31.111233235763052
