steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.9189537432896
3;3;53.837907486579134
4;3;52.756861229868726
5;3;51.675814973158325
6;3;50.59476871644785
7;3;49.513722459737465
8;3;48.426893728559676
9;3;47.33363023531252
10;3;46.21823123736879
11;3;45.097672340775866
12;3;43.98472320418842
13;3;42.85017670101729
14;3;41.72996827967291
15;3;40.61797245935839
16;3;39.50448294692736
17;3;38.41217862800697
18;3;37.32629642333673
19;3;36.20885665358189
20;3;35.138472942006416
21;3;34.03121535638154
22;3;32.94282602072807
23;3;31.867236258374284
24;3;30.776708936753753
25;3;29.703582840001495
26;3;28.58823961076883
27;3;27.49547033116052
28;3;26.454971702038698
29;3;25.402120810677673
30;3;24.243342588127902
31;3;23.196943387682985
32;3;22.08508820260799
33;3;20.890022051427245
34;3;19.78466805537248
35;3;18.68516103218406
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.345192181289974
10;4;46.142292506949225
11;4;44.746862051676835
12;4;43.171415746370236
13;4;41.65044606436852
14;4;40.04941051611133
15;4;38.45320573272279
16;4;36.81305166713343
17;4;35.257786748119585
18;4;33.9185027321035
19;4;32.871193691566766
20;4;31.826147578717602
21;4;30.74934071550988
22;4;29.64790447354029
