steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328959
3;3;53.83790748657913
4;3;52.756861229868726
5;3;51.67581497315835
6;3;50.594768716447845
7;3;49.51076828795714
8;3;48.42575702762816
9;3;47.33952756904188
10;3;46.24292031090776
11;3;45.12374125649226
12;3;44.01028789616188
13;3;42.89475266860984
14;3;41.78831715194702
15;3;40.65811382186192
16;3;39.538303802340465
17;3;38.41023684555395
18;3;37.32307359590635
19;3;36.258045192013675
20;3;35.17096143992258
21;3;34.09750564815315
22;3;32.9811030871228
23;3;31.879147197716943
24;3;30.80939860883404
25;3;29.685039271782603
26;3;28.550754241827892
27;3;27.43838579627953
28;3;26.33161436703477
29;3;25.242109085187174
30;3;24.148416059750943
31;3;23.014656450237037
32;3;21.902822889572867
33;3;20.801066715796413
34;3;19.74574492653967
35;3;18.672138964982164
36;3;17.607835000611043
37;3;16.51322217093329
38;3;15.415507875286028
39;3;14.349781052470293
40;3;13.271876845979786
41;3;12.17931074657902
42;3;11.097146083509712
43;3;10.035046025450011
44;3;8.939374579108268
45;3;7.902285720845485
46;3;6.866214682007382
47;3;5.788000037606247
48;3;4.656796047390759
49;3;3.652464078588095
50;3;2.887333243264511
1;4;56.0
2;4;54.918953743289606
3;4;53.83790748657913
4;4;52.75686122986869
5;4;51.67581497315833
6;4;50.59476871644786
7;4;49.51372245973746
8;4;48.4326762030271
9;4;47.351629946316635
10;4;46.19935454025346
11;4;44.90824166945653
12;4;43.526289001917554
13;4;42.1295565350809
14;4;40.70490113760926
15;4;39.23473714116375
16;4;37.68036691292651
17;4;36.23254653929243
18;4;34.84776830233904
19;4;33.627526206424704
20;4;32.474159167750436
21;4;31.22973238570323
22;4;30.12281501275667
23;4;29.057991066206288
24;4;27.922910824214227
25;4;26.905768975456272
26;4;26.031573102977664
27;4;25.036017283753036
28;4;24.111888989328282
29;4;22.892984545415963
30;4;21.59330779779549
31;4;20.068895851493128
32;4;18.888839578366348
33;4;17.407624689100484
34;4;16.193533211648
35;4;14.96156530567053
36;4;14.958605257333256
