steps;grower_id;mean_shelf_life
1;3;56.0
2;3;54.91895374328961
3;3;53.837907486579155
4;3;52.756861229868704
5;3;51.67581497315834
6;3;50.59476871644786
7;3;49.51372245973745
8;3;48.43267620302708
9;3;47.348364243694036
10;3;46.25395313027842
11;3;45.139281910867396
12;3;44.02476104782444
13;3;42.90276611267631
14;3;41.77670957391632
15;3;40.6535638519284
16;3;39.53708719555562
17;3;38.39679978818074
18;3;37.29323777766153
19;3;36.20024514707782
20;3;35.164115721497424
21;3;34.061467641735035
22;3;32.96329381648355
23;3;31.881013813556706
24;3;30.79584898958828
25;3;29.738102334961557
26;3;28.650918691433315
27;3;27.554924389149736
28;3;26.462857955111676
29;3;25.356206688902546
30;3;24.293754596512507
31;3;23.1720715170929
32;3;22.051852094467257
33;3;20.986917831389754
34;3;19.83023737115477
35;3;18.71137214515003
1;4;56.0
2;4;54.91895374328961
3;4;53.837907486579134
4;4;52.756861229868726
5;4;51.675814973158346
6;4;50.59476871644786
7;4;49.513722459737465
8;4;48.4326762030271
9;4;47.3460132775687
10;4;46.23348466417242
11;4;45.09047259091176
12;4;43.923488349520525
13;4;42.69494682307878
14;4;41.38470723640953
15;4;40.03299696683354
16;4;38.68000842508825
17;4;37.37109083445756
18;4;35.972434446110846
19;4;34.63686904085146
20;4;33.40113225089193
21;4;32.13921474758747
22;4;30.97266701484731
23;4;29.80933757839254
24;4;28.6018407807262
25;4;27.4220579987637
26;4;26.189191170343367
27;4;24.985800179590868
